#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 03 03 02 00 234  4.4  5.3  2.69  9.09  6.38 999 1024.4   9.8   9.7 999.0 99.0 99.00
2007 03 03 03 00 235  4.0  4.9  2.52  9.09  6.36 999 1025.4   9.8   9.7 999.0 99.0 99.00
2007 03 03 04 00 232  4.2  5.0  2.53  9.09  6.52 999 1026.0   9.8   9.7 999.0 99.0 99.00
2007 03 03 05 00 231  3.9  4.7  2.65  9.09  6.77 999 1027.1   9.8   9.7 999.0 99.0 99.00
2007 03 03 06 00 228  3.6  4.3  2.55 10.00  6.70 999 1027.9   9.8   9.7 999.0 99.0 99.00
2007 03 03 07 00 228  3.4  4.3  2.73  9.09  6.89 999 1028.4   9.7   9.7 999.0 99.0 99.00
2007 03 03 08 00 231  3.5  4.3  2.49  9.09  6.78 999 1028.8   9.7   9.7 999.0 99.0 99.00
2007 03 03 09 00 236  3.1  3.8  2.47 10.00  7.04 999 1029.3   9.7   9.7 999.0 99.0 99.00
2007 03 03 10 00 222  2.3  2.8  2.21 10.00  6.80 999 1030.0   9.7   9.7 999.0 99.0 99.00
2007 03 03 11 00 230  1.9  2.7  2.53 10.00  7.25 999 1030.5   9.6   9.7 999.0 99.0 99.00
2007 03 03 12 00 229  1.3  2.1  2.76  9.09  7.63 999 1030.6   9.6   9.7 999.0 99.0 99.00
2007 03 03 13 00 229  0.2  0.8  2.36 10.00  7.35 999 1030.2   9.5   9.7 999.0 99.0 99.00
2007 03 03 14 00 251  1.2  2.2  2.94 10.00  7.65 999 1030.8   9.5   9.7 999.0 99.0 99.00
2007 03 03 15 00 283  1.1  1.9  2.89 10.00  7.55 999 1031.2   9.5   9.7 999.0 99.0 99.00
2007 03 03 16 00 306  1.9  2.5  2.89 10.00  7.58 999 1031.8   9.5   9.7 999.0 99.0 99.00
2007 03 03 17 00 341  2.3  3.2  2.96  9.09  7.72 999 1032.0   9.5   9.7 999.0 99.0 99.00
2007 03 03 18 00 358  2.6  3.2  2.99 10.00  7.76 999 1032.4   9.5   9.7 999.0 99.0 99.00
2007 03 03 19 00  33  3.7  4.8  2.63 10.81  7.70 999 1031.7   9.5   9.8 999.0 99.0 99.00
2007 03 03 20 00  51  3.3  4.6  2.68 10.81  7.88 999 1031.3   9.6   9.8 999.0 99.0 99.00
2007 03 03 21 00  25  3.1  4.1  2.69 11.43  8.06 999 1031.0   9.7   9.9 999.0 99.0 99.00
2007 03 03 22 00   6  4.3  5.1  2.56 11.43  7.80 999 1030.2   9.8  10.0 999.0 99.0 99.00
2007 03 03 23 00 344  5.0  6.0  2.41 11.43  7.89 999 1029.2   9.7  10.0 999.0 99.0 99.00
2007 03 04 00 00  12  5.2  6.0  2.32 10.81  7.65 999 1028.5  10.0  10.0 999.0 99.0 99.00
2007 03 04 01 00  19  6.0  7.2  2.16 10.81  7.59 999 1027.4  10.0  10.0 999.0 99.0 99.00
2007 03 04 02 00  16  7.2  8.8  1.86 10.81  6.81 999 1026.8  10.1   9.9 999.0 99.0 99.00
2007 03 04 03 00  12  8.1  9.5  1.89 10.81  6.27 999 1026.4  10.2   9.9 999.0 99.0 99.00
2007 03 04 04 00  13  7.7  9.7  2.16 10.81  6.55 999 1026.1  10.2   9.8 999.0 99.0 99.00
2007 03 04 05 00  17  7.8  9.1  2.01 10.81  6.33 999 1025.5  10.1   9.8 999.0 99.0 99.00
2007 03 04 06 00  22  7.7  9.1  2.15 10.81  6.21 999 1024.7  10.0   9.8 999.0 99.0 99.00
2007 03 04 07 00  32  6.1  7.1  2.27 10.81  6.76 999 1024.2   9.9   9.8 999.0 99.0 99.00
2007 03 04 08 00  39  4.9  5.7  2.27 10.00  7.01 999 1023.5   9.9   9.8 999.0 99.0 99.00
2007 03 04 09 00  71  2.8  3.6  2.20 10.00  7.26 999 1022.7  10.1   9.7 999.0 99.0 99.00
2007 03 04 10 00  83  4.0  5.2  2.15 10.00  7.62 999 1022.1  10.5   9.7 999.0 99.0 99.00
2007 03 04 11 00  80  3.7  5.1  2.18 10.81  7.78 999 1021.7  10.4   9.7 999.0 99.0 99.00
2007 03 04 12 00 104  2.4  3.4  2.11 10.81  7.84 999 1021.6  10.2   9.7 999.0 99.0 99.00
2007 03 04 13 00 121  2.7  3.4  2.04 10.00  7.97 999 1021.7  10.3   9.7 999.0 99.0 99.00
2007 03 04 14 00  90  1.4  2.1  1.93 10.00  8.05 999 1021.9  10.2   9.7 999.0 99.0 99.00
2007 03 04 15 00  99  2.5  3.3  1.61 10.00  7.48 999 1021.8  10.1   9.7 999.0 99.0 99.00
2007 03 04 16 00 105  4.3  5.6  1.72 10.81  7.69 999 1021.7  10.2   9.7 999.0 99.0 99.00
2007 03 04 17 00 125  4.4  5.3  1.53 10.81  7.36 999 1021.7  10.2   9.8 999.0 99.0 99.00
2007 03 04 18 00 171  4.9  6.0  1.73 11.43  7.64 999 1021.7  10.8   9.8 999.0 99.0 99.00
2007 03 04 19 00 150  3.8  4.7  1.58 10.81  7.20 999 1021.5  10.6   9.8 999.0 99.0 99.00
2007 03 04 20 00 169  3.0  3.5  1.64 10.81  7.11 999 1021.3  10.4   9.9 999.0 99.0 99.00
2007 03 04 21 00 177  6.9  8.2  1.60 10.00  7.00 999 1020.7  11.3  10.0 999.0 99.0 99.00
2007 03 04 22 00 191  5.7  6.6  1.59 10.00  6.40 999 1020.2  10.7  10.0 999.0 99.0 99.00
2007 03 04 23 00 198  4.7  5.6  1.73 10.00  6.92 999 1020.2  10.3  10.1 999.0 99.0 99.00
2007 03 05 01 00 180  5.4  6.5  1.86 10.00  6.59 999 1020.2   9.7  10.0 999.0 99.0 99.00
2007 03 05 02 00 173  6.9  8.3  1.70 10.00  6.10 999 1019.8   9.7   9.9 999.0 99.0 99.00
2007 03 05 03 00 181  7.3  8.6  1.95 10.00  6.09 999 1019.8   9.6   9.9 999.0 99.0 99.00
2007 03 05 04 00 199  7.9  9.0  1.80 10.00  5.76 999 1020.2   9.5   9.9 999.0 99.0 99.00
2007 03 05 05 00 193  7.4  8.9  1.74  9.09  5.38 999 1020.5   9.7   9.9 999.0 99.0 99.00
2007 03 05 06 00 177  7.1  8.4  1.93 10.00  5.80 999 1020.4   9.8   9.9 999.0 99.0 99.00
2007 03 05 07 00 188  6.2  7.3  1.75 10.00  5.77 999 1020.3   9.8   9.9 999.0 99.0 99.00
2007 03 05 08 00 192  5.5  6.4  1.66 10.00  5.70 999 1020.4   9.9   9.9 999.0 99.0 99.00
2007 03 05 09 00 179  5.9  7.0  1.66 10.00  5.58 999 1020.5   9.8   9.9 999.0 99.0 99.00
2007 03 05 10 00 178  5.7  6.4  1.42 10.00  5.44 999 1020.4   9.9   9.9 999.0 99.0 99.00
2007 03 05 11 00 171  5.6  6.7  1.42 10.00  5.63 999 1020.3   9.9   9.8 999.0 99.0 99.00
2007 03 05 12 00 167  5.2  6.0  1.37 10.00  5.58 999 1020.4   9.8   9.8 999.0 99.0 99.00
2007 03 05 13 00 156  6.1  6.9  1.36 10.00  5.62 999 1020.2   9.8   9.8 999.0 99.0 99.00
2007 03 05 14 00 156  6.2  7.4  1.31  9.09  5.48 999 1019.9   9.9   9.8 999.0 99.0 99.00
2007 03 05 15 00 168  6.0  7.0  1.31 10.00  5.42 999 1020.4  10.0   9.8 999.0 99.0 99.00
2007 03 05 16 00 176  5.9  7.0  1.28  9.09  5.36 999 1020.9  10.1   9.8 999.0 99.0 99.00
2007 03 05 17 00 172  6.0  7.0  1.56  9.09  6.17 999 1020.9  10.1   9.8 999.0 99.0 99.00
2007 03 05 18 00 164  5.4  6.4  1.48 10.00  5.94 999 1021.1  10.1   9.8 999.0 99.0 99.00
2007 03 05 19 00 157  5.5  6.8  1.61  9.09  6.25 999 1021.2  10.1   9.9 999.0 99.0 99.00
2007 03 05 20 00 147  5.9  7.1  1.51  9.09  5.91 999 1020.7  10.1   9.9 999.0 99.0 99.00
2007 03 05 21 00 162  5.0  5.8  1.49  9.09  6.39 999 1020.3  10.3  10.0 999.0 99.0 99.00
2007 03 05 22 00 173  4.6  5.4  1.44  9.09  6.38 999 1020.0  10.4  10.0 999.0 99.0 99.00
2007 03 05 23 00 180  4.3  5.1  1.38 14.81  6.67 999 1019.7  10.4  10.1 999.0 99.0 99.00
2007 03 06 00 00 185  5.0  5.6  1.36 13.79  6.58 999 1019.2  10.5  10.1 999.0 99.0 99.00
2007 03 06 01 00 200  5.0  6.1  1.46 10.00  6.72 999 1019.3  10.4  10.1 999.0 99.0 99.00
2007 03 06 02 00 191  5.1  5.8  1.46 10.00  6.61 999 1019.6  10.2  10.0 999.0 99.0 99.00
2007 03 06 03 00 196  5.9  6.7  1.52 14.81  6.92 999 1019.9  10.1  10.0 999.0 99.0 99.00
2007 03 06 04 00 191  5.4  6.7  1.35 10.00  5.75 999 1020.1   9.8  10.0 999.0 99.0 99.00
2007 03 06 05 00 171  7.0  8.8  1.57 13.79  6.55 999 1019.7  10.1   9.9 999.0 99.0 99.00
2007 03 06 06 00 163  6.4  8.3  1.52 13.79  5.80 999 1019.2   9.8   9.9 999.0 99.0 99.00
2007 03 06 07 00 167  5.5  6.7  1.47 13.79  5.77 999 1019.3  10.0   9.9 999.0 99.0 99.00
2007 03 06 08 00 167  8.2 10.4  1.64 12.90  5.87 999 1018.7  10.0   9.9 999.0 99.0 99.00
2007 03 06 09 00 167  9.0 10.9  1.69 12.90  5.52 999 1018.5   9.8   9.9 999.0 99.0 99.00
2007 03 06 10 00 177  7.7  9.0  1.83 12.90  5.62 999 1018.7   9.5   9.9 999.0 99.0 99.00
2007 03 06 11 00 172  7.6  9.1  1.77 12.90  5.36 999 1018.3   9.4   9.9 999.0 99.0 99.00
2007 03 06 12 00 184  8.0  9.4  1.78 12.90  5.32 999 1018.7   9.5   9.9 999.0 99.0 99.00
2007 03 06 13 00 178  8.5 10.1  1.64  6.25  4.86 999 1018.5   9.8   9.8 999.0 99.0 99.00
2007 03 06 14 00 169  9.4 10.7  1.92  7.69  5.20 999 1018.1   9.8   9.8 999.0 99.0 99.00
2007 03 06 15 00 163  9.6 11.1  2.02  7.14  5.24 999 1018.0   9.6   9.8 999.0 99.0 99.00
2007 03 06 16 00 164  9.1 10.5  2.09  7.69  5.27 999 1018.1   9.8   9.8 999.0 99.0 99.00
2007 03 06 17 00 167 10.3 12.2  2.12  6.67  5.29 999 1018.1   9.7   9.8 999.0 99.0 99.00
2007 03 06 18 00 165 10.0 11.4  2.05  6.25  5.12 999 1017.7   9.5   9.9 999.0 99.0 99.00
2007 03 06 19 00 161  8.7  9.8  2.21  8.33  5.50 999 1017.5   9.6   9.9 999.0 99.0 99.00
2007 03 06 20 00 178  7.5  8.6  2.22  8.33  5.56 999 1017.6   9.5   9.9 999.0 99.0 99.00
2007 03 06 21 00 168  8.8 10.4  2.24  7.69  5.79 999 1016.8   9.6   9.9 999.0 99.0 99.00
2007 03 06 22 00 172  8.5 10.0  2.25  7.14  5.74 999 1016.3   9.9  10.0 999.0 99.0 99.00
2007 03 06 23 00 169  8.9 10.8  2.07  8.33  5.44 999 1015.9  10.5  10.0 999.0 99.0 99.00
2007 03 07 00 00 172  7.4  8.6  2.44  8.33  6.14 999 1015.5  10.4  10.0 999.0 99.0 99.00
2007 03 07 01 00 173  8.9 10.8  2.25 10.00  5.88 999 1015.1  10.7  10.0 999.0 99.0 99.00
2007 03 07 02 00 184  8.6 10.4  2.33  9.09  5.98 999 1015.4  10.5   9.9 999.0 99.0 99.00
2007 03 07 03 00 188  8.9 10.4  2.50  8.33  5.91 999 1015.3  10.4   9.9 999.0 99.0 99.00
2007 03 07 04 00 181 10.0 12.1  2.86  8.33  6.28 999 1015.2  10.3   9.9 999.0 99.0 99.00
2007 03 07 05 00 168 10.9 12.9  2.88  9.09  6.17 999 1014.9  10.3   9.9 999.0 99.0 99.00
2007 03 07 06 00 176  8.9 10.6  3.26  9.09  6.35 999 1014.8  10.1   9.9 999.0 99.0 99.00
2007 03 07 07 00 185 10.6 13.0  3.52 10.00  6.73 999 1014.4  10.0   9.9 999.0 99.0 99.00
2007 03 07 08 00 186 11.8 13.8  3.38 10.00  6.44 999 1013.6  10.3   9.9 999.0 99.0 99.00
2007 03 07 09 00 180 11.3 14.2  3.52 10.81  6.49 999 1013.3  10.0   9.9 999.0 99.0 99.00
2007 03 07 10 00 177 10.5 12.7  3.17 10.00  6.29 999 1012.8  10.0   9.9 999.0 99.0 99.00
2007 03 07 11 00 186 12.2 14.7  3.69 10.81  6.77 999 1012.2  10.3   9.9 999.0 99.0 99.00
2007 03 07 12 00 191 12.1 14.7  3.45 10.81  6.43 999 1012.2  10.3   9.9 999.0 99.0 99.00
2007 03 07 13 00 266  7.0  8.3  3.70 11.43  6.91 999 1012.9   9.1   9.9 999.0 99.0 99.00
2007 03 07 14 00 277  5.1  6.5  3.43 10.00  7.03 999 1013.4   8.9   9.9 999.0 99.0 99.00
2007 03 07 15 00 240  2.6  4.1  3.33 10.81  7.47 999 1014.0   9.1   9.9 999.0 99.0 99.00
2007 03 07 16 00 260  5.4  7.6  3.00 10.81  7.23 999 1014.5   8.5   9.8 999.0 99.0 99.00
2007 03 07 17 00 229  2.8  4.3  2.86 10.81  7.23 999 1015.1   8.9   9.8 999.0 99.0 99.00
2007 03 07 18 00 264  5.2  6.6  2.82 11.43  7.37 999 1015.4   9.4   9.8 999.0 99.0 99.00
2007 03 07 19 00 244  4.0  5.4  2.92 10.81  7.50 999 1015.7   9.4   9.9 999.0 99.0 99.00
2007 03 07 20 00 223  4.5  6.0  2.96 10.81  7.64 999 1016.1   9.5   9.9 999.0 99.0 99.00
2007 03 07 21 00 217  5.7  6.8  2.70 11.43  7.27 999 1016.3   9.5  10.0 999.0 99.0 99.00
2007 03 07 22 00 213  6.8  8.3  2.63 10.81  6.97 999 1016.3   9.6  10.1 999.0 99.0 99.00
2007 03 07 23 00 213  7.2  8.7  2.90 10.81  7.19 999 1016.3   9.8  10.1 999.0 99.0 99.00
2007 03 08 00 00 213  7.9  9.2  2.94 11.43  7.16 999 1016.6   9.8  10.1 999.0 99.0 99.00
2007 03 08 01 00 211  8.3 10.2  2.80 11.43  7.04 999 1017.2   9.9  10.1 999.0 99.0 99.00
2007 03 08 02 00 206  7.2  8.7  2.69 10.81  6.38 999 1017.5   9.7  10.1 999.0 99.0 99.00
2007 03 08 03 00 219  7.7  9.1  3.13 10.81  7.19 999 1017.9   9.6  10.0 999.0 99.0 99.00
2007 03 08 04 00 217  7.3  9.4  2.57 11.43  6.61 999 1018.3   9.6  10.0 999.0 99.0 99.00
2007 03 08 05 00 220  7.1  9.3  2.68 10.81  6.81 999 1018.9   9.7  10.0 999.0 99.0 99.00
2007 03 08 06 00 222  7.5  8.9  2.47 12.12  6.68 999 1019.4   9.6   9.9 999.0 99.0 99.00
2007 03 08 07 00 213  7.8 10.0  2.75 10.81  6.98 999 1019.7   9.7   9.9 999.0 99.0 99.00
2007 03 08 08 00 214  9.1 10.9  2.43 12.12  6.35 999 1019.8   9.7   9.9 999.0 99.0 99.00
2007 03 08 09 00 212  8.8 10.5  2.63 11.43  6.62 999 1019.8   9.5   9.9 999.0 99.0 99.00
2007 03 08 10 00 212  8.1  9.5  2.49 10.81  6.13 999 1020.0   9.7   9.9 999.0 99.0 99.00
2007 03 08 11 00 214  9.0 11.1  2.53 11.43  6.25 999 1019.9   9.5   9.9 999.0 99.0 99.00
2007 03 08 12 00 211  9.2 11.2  2.47 10.81  5.99 999 1020.0   9.5   9.9 999.0 99.0 99.00
2007 03 08 13 00 201  9.3 10.8  2.42 10.00  5.95 999 1020.2   9.7   9.9 999.0 99.0 99.00
2007 03 08 14 00 195  9.0 11.0  2.45 10.00  5.98 999 1020.1   9.7   9.9 999.0 99.0 99.00
2007 03 08 15 00 195  9.7 11.8  2.61 10.81  6.39 999 1020.1   9.5   9.9 999.0 99.0 99.00
2007 03 08 16 00 195  8.8 10.9  2.75 10.81  6.37 999 1020.1   9.7   9.9 999.0 99.0 99.00
2007 03 08 17 00 180  9.5 11.8  2.99 10.81  6.75 999 1020.3   9.5   9.9 999.0 99.0 99.00
2007 03 08 18 00 170 10.8 13.2  3.08 10.00  6.52 999 1019.8   9.0   9.9 999.0 99.0 99.00
2007 03 08 19 00 187  9.9 11.6  3.38 10.81  6.86 999 1020.4   9.5   9.9 999.0 99.0 99.00
2007 03 08 20 00 174  9.3 11.3  3.19 10.00  6.34 999 1019.8   9.1   9.9 999.0 99.0 99.00
2007 03 08 21 00 184  9.5 11.3  3.20 12.90  6.70 999 1019.0   9.7   9.9 999.0 99.0 99.00
2007 03 08 22 00 187  9.8 12.0  2.99 11.43  6.37 999 1018.6   9.6   9.8 999.0 99.0 99.00
2007 03 08 23 00 184  9.3 10.8  3.18 12.90  6.72 999 1018.5   9.6   9.8 999.0 99.0 99.00
2007 03 09 00 00 184 10.0 12.4  2.89 11.43  6.43 999 1017.9   9.6   9.8 999.0 99.0 99.00
2007 03 09 01 00 192  9.9 12.5  2.86 12.12  6.33 999 1017.6   9.7   9.8 999.0 99.0 99.00
2007 03 09 02 00 191 10.6 13.4  3.19 11.43  6.58 999 1017.1   9.8   9.8 999.0 99.0 99.00
2007 03 09 03 00 189 10.4 12.5  3.13 11.43  6.73 999 1016.7   9.8   9.8 999.0 99.0 99.00
2007 03 09 04 00 185  9.7 11.8  3.04 11.43  6.44 999 1016.7   9.7   9.8 999.0 99.0 99.00
2007 03 09 05 00 181  9.7 11.9  3.23 10.00  6.77 999 1016.9   9.7   9.8 999.0 99.0 99.00
2007 03 09 06 00 187 10.7 13.3  3.02 10.81  6.21 999 1017.2   9.4   9.8 999.0 99.0 99.00
2007 03 09 07 00 184 10.3 12.6  3.06 10.81  6.19 999 1017.2   9.4   9.8 999.0 99.0 99.00
2007 03 09 08 00 167 10.0 12.4  3.20 10.81  6.16 999 1016.7   9.2   9.8 999.0 99.0 99.00
2007 03 09 09 00 166 10.1 12.4  2.89 10.81  6.02 999 1016.1   9.3   9.8 999.0 99.0 99.00
2007 03 09 10 00 175 11.1 13.2  3.18 10.81  5.99 999 1015.8   9.7   9.8 999.0 99.0 99.00
2007 03 09 11 00 171 12.3 16.0  3.24 11.43  6.11 999 1015.1   9.2   9.8 999.0 99.0 99.00
2007 03 09 12 00 176 11.6 14.5  3.31 10.00  6.25 999 1014.7   9.1   9.8 999.0 99.0 99.00
2007 03 09 13 00 162 12.1 14.1  3.19  9.09  5.91 999 1014.2   8.5   9.8 999.0 99.0 99.00
2007 03 09 14 00 155 12.8 16.2  3.26  9.09  6.06 999 1013.7   8.4   9.7 999.0 99.0 99.00
2007 03 09 15 00 157 11.9 14.5  3.18 10.00  6.17 999 1013.8   8.4   9.7 999.0 99.0 99.00
2007 03 09 16 00 161 12.6 15.3  3.35 10.81  6.25 999 1013.8   8.5   9.7 999.0 99.0 99.00
2007 03 09 17 00 163 13.3 15.9  3.61 10.00  6.22 999 1013.8   8.4   9.8 999.0 99.0 99.00
2007 03 09 18 00 167 13.5 15.4  3.75 10.00  6.38 999 1014.0   8.4   9.7 999.0 99.0 99.00
2007 03 09 19 00 173 13.3 16.2  3.88  9.09  6.55 999 1014.4   8.5   9.8 999.0 99.0 99.00
2007 03 09 20 00 177 13.4 16.4  3.82 10.81  6.46 999 1014.9   8.9   9.8 999.0 99.0 99.00
2007 03 09 21 00 183 13.0 16.1  4.02 10.00  6.68 999 1015.1   9.3   9.8 999.0 99.0 99.00
2007 03 09 22 00 192 12.5 15.9  3.91  9.09  6.80 999 1015.3   9.6   9.8 999.0 99.0 99.00
2007 03 09 23 00 193 12.2 15.0  4.28  8.33  6.78 999 1015.6   9.6   9.8 999.0 99.0 99.00
2007 03 10 00 00 195 12.0 14.3  4.29  8.33  6.74 999 1016.4   9.7   9.8 999.0 99.0 99.00
2007 03 10 01 00 197 10.8 13.0  4.11  9.09  7.05 999 1017.0   9.7   9.8 999.0 99.0 99.00
2007 03 10 02 00 204  9.1 10.7  3.90  9.09  6.96 999 1018.0   9.7   9.8 999.0 99.0 99.00
2007 03 10 03 00 204  3.3  4.3  3.79 10.00  7.12 999 1018.7   9.2   9.8 999.0 99.0 99.00
2007 03 10 04 00 187  3.1  4.1  3.45 10.00  7.32 999 1018.9   9.2   9.8 999.0 99.0 99.00
2007 03 10 05 00 174  3.5  4.5  3.08 11.43  7.50 999 1019.1   9.4   9.8 999.0 99.0 99.00
2007 03 10 06 00 200  4.4  5.4  3.05 10.81  7.28 999 1019.9   9.5   9.8 999.0 99.0 99.00
2007 03 10 07 00 198  4.4  5.4  3.09 10.00  7.53 999 1020.2   9.7   9.8 999.0 99.0 99.00
2007 03 10 08 00 201  4.2  5.7  3.17 10.81  7.64 999 1020.0   9.6   9.8 999.0 99.0 99.00
2007 03 10 09 00 207  4.4  5.2  2.97 11.43  7.52 999 1020.2   9.5   9.8 999.0 99.0 99.00
2007 03 10 10 00 204  4.4  5.3  3.05 12.12  7.67 999 1020.7   9.5   9.7 999.0 99.0 99.00
2007 03 10 11 00 189  3.5  4.3  2.86 10.81  7.70 999 1020.5   9.5   9.7 999.0 99.0 99.00
2007 03 10 12 00 179  6.3  7.8  2.93 12.12  7.50 999 1019.7   9.9   9.7 999.0 99.0 99.00
2007 03 10 13 00 180  7.6  9.0  3.19 10.00  7.60 999 1019.8   9.9   9.7 999.0 99.0 99.00
2007 03 10 14 00 186  8.1  9.6  3.01 11.43  7.09 999 1020.0   9.9   9.7 999.0 99.0 99.00
2007 03 10 15 00 181  7.9  9.6  3.11 11.43  6.88 999 1020.0   9.9   9.7 999.0 99.0 99.00
2007 03 10 16 00 176 10.4 12.8  3.06 12.12  7.00 999 1019.9  10.2   9.7 999.0 99.0 99.00
2007 03 10 17 00 178 10.3 12.5  3.02 12.12  6.61 999 1020.1  10.2   9.7 999.0 99.0 99.00
2007 03 10 18 00 179 11.2 13.7  2.95 12.12  6.37 999 1020.3  10.4   9.7 999.0 99.0 99.00
2007 03 10 19 00 182 11.6 14.1  3.10 10.81  6.40 999 1020.3  10.3   9.7 999.0 99.0 99.00
2007 03 10 20 00 177 11.8 13.7  3.12 12.12  6.31 999 1019.9  10.3   9.8 999.0 99.0 99.00
2007 03 10 21 00 183 11.7 14.3  3.17 13.79  6.37 999 1019.8  10.6   9.8 999.0 99.0 99.00
2007 03 10 22 00 184 12.2 14.8  3.32 13.79  6.41 999 1019.4  10.7   9.8 999.0 99.0 99.00
2007 03 10 23 00 180 12.6 15.3  3.39 12.12  6.32 999 1018.7  10.7   9.8 999.0 99.0 99.00
2007 03 11 00 00 177 11.0 13.2  3.34 13.79  6.49 999 1019.1  10.8   9.8 999.0 99.0 99.00
2007 03 11 01 00 179 10.9 12.8  3.33  8.33  6.42 999 1019.0  10.8   9.8 999.0 99.0 99.00
2007 03 11 02 00 187 11.0 12.9  3.36 12.90  6.60 999 1019.5  10.9   9.8 999.0 99.0 99.00
2007 03 11 03 00 187 12.8 15.4  3.43 13.79  6.15 999 1019.2  10.9   9.8 999.0 99.0 99.00
2007 03 11 04 00 191 11.9 14.5  3.23 13.79  6.33 999 1019.6  11.1   9.8 999.0 99.0 99.00
2007 03 11 05 00 191 12.0 14.3  3.37  7.14  6.09 999 1020.1  11.1   9.8 999.0 99.0 99.00
2007 03 11 06 00 186 11.0 13.5  3.19  7.14  5.85 999 1020.5  10.7   9.8 999.0 99.0 99.00
2007 03 11 07 00 188 11.3 13.0  3.03  7.14  5.84 999 1020.4  10.8   9.8 999.0 99.0 99.00
2007 03 11 08 00 187 11.5 13.5  2.94 12.90  5.91 999 1020.4  10.9   9.8 999.0 99.0 99.00
2007 03 11 09 00 190 11.8 14.0  3.20 12.90  6.27 999 1020.4  10.9   9.8 999.0 99.0 99.00
2007 03 11 10 00 186 11.5 13.7  3.13 13.79  6.02 999 1020.5  10.8   9.8 999.0 99.0 99.00
2007 03 11 11 00 187 11.6 14.4  3.12 13.79  6.04 999 1020.1  10.9   9.8 999.0 99.0 99.00
2007 03 11 12 00 185 11.0 13.0  3.25 13.79  6.39 999 1020.2  10.9   9.9 999.0 99.0 99.00
2007 03 11 13 00 180 10.4 12.6  2.66 13.79  5.90 999 1020.1  11.2   9.9 999.0 99.0 99.00
2007 03 11 14 00 184  9.9 12.0  2.85 13.79  6.08 999 1020.3  11.2   9.8 999.0 99.0 99.00
2007 03 11 15 00 189  9.9 11.2  2.72 12.90  5.99 999 1020.4  11.2   9.9 999.0 99.0 99.00
2007 03 11 16 00 193  9.1 10.7  2.62 13.79  6.04 999 1020.7  11.5   9.9 999.0 99.0 99.00
2007 03 11 17 00 192 10.0 12.1  2.30 13.79  5.68 999 1021.0  11.6   9.9 999.0 99.0 99.00
2007 03 11 18 00 183  8.9 10.9  2.75 13.79  6.22 999 1021.0  11.4   9.9 999.0 99.0 99.00
2007 03 11 19 00 190  8.6 10.1  2.57 12.90  6.13 999 1021.4  11.3   9.9 999.0 99.0 99.00
2007 03 11 20 00 181  9.1 10.5  2.19 12.90  5.76 999 1021.1  11.2   9.9 999.0 99.0 99.00
2007 03 11 21 00 187  9.6 12.2  2.50 12.12  5.95 999 1020.9  11.1   9.9 999.0 99.0 99.00
2007 03 11 22 00 185  9.9 12.4  2.52 12.12  5.88 999 1020.7  11.0   9.9 999.0 99.0 99.00
2007 03 11 23 00 188  9.0 10.7  2.61 12.12  5.97 999 1020.5  10.9   9.9 999.0 99.0 99.00
2007 03 12 00 00 191  7.7  9.0  2.62 12.12  5.98 999 1020.7  10.8   9.9 999.0 99.0 99.00
2007 03 12 01 00 198  8.7 11.4  3.03 12.12  6.41 999 1020.6  10.8   9.9 999.0 99.0 99.00
2007 03 12 02 00 194  7.4  8.7  2.99  8.33  6.24 999 1020.8  10.6  10.0 999.0 99.0 99.00
2007 03 12 03 00 191  8.7 11.3  2.92 11.43  6.43 999 1020.5  10.8  10.0 999.0 99.0 99.00
2007 03 12 04 00 189  8.7 10.1  2.91  8.33  6.39 999 1020.8  10.7   9.9 999.0 99.0 99.00
2007 03 12 05 00 194  9.0 10.6  2.77  9.09  6.22 999 1021.1  10.7   9.9 999.0 99.0 99.00
2007 03 12 06 00 196  8.4 10.0  2.82  9.09  6.35 999 1021.5  10.7   9.9 999.0 99.0 99.00
2007 03 12 07 00 190  9.1 10.9  3.14  9.09  6.67 999 1020.9  10.8  10.0 999.0 99.0 99.00
2007 03 12 08 00 185  8.1  9.7  2.81 10.00  6.36 999 1020.6  10.5  10.0 999.0 99.0 99.00
2007 03 12 09 00 199  7.7  9.0  3.03  9.09  6.55 999 1021.2  10.6  10.0 999.0 99.0 99.00
2007 03 12 10 00 215  7.5  8.8  3.18 10.00  6.71 999 1021.4  10.4  10.0 999.0 99.0 99.00
2007 03 12 11 00 223  6.8  7.9  3.17 10.00  6.76 999 1021.3  10.4  10.0 999.0 99.0 99.00
2007 03 12 12 00 226  6.0  7.2  2.85 10.81  6.77 999 1021.1  10.3   9.9 999.0 99.0 99.00
2007 03 12 13 00 282  4.8  6.1  3.12 10.00  7.50 999 1021.7   9.9   9.9 999.0 99.0 99.00
2007 03 12 14 00 304  4.8  6.1  2.89 10.81  7.35 999 1022.3   9.8   9.9 999.0 99.0 99.00
2007 03 12 15 00 330  5.3  6.6  2.92 10.00  7.47 999 1022.9   9.8   9.8 999.0 99.0 99.00
2007 03 12 16 00 344  3.4  4.5  2.73 10.81  7.32 999 1023.3   9.4   9.8 999.0 99.0 99.00
2007 03 12 17 00 324  3.1  4.0  2.59 10.00  7.50 999 1024.0   9.7   9.8 999.0 99.0 99.00
