YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
2000 03 12 20 188  5.3  6.7  2.56 11.11  8.40 999 1024.7   8.7   9.8 999.0 99.0
2000 03 12 21 190  5.6  6.7  2.50 12.50  8.35 999 1023.9   8.9  10.0 999.0 99.0
2000 03 12 22 198  4.5  5.3  2.21 10.00  7.83 999 1023.5   9.0  10.1 999.0 99.0
2000 03 12 23 209  4.3  5.5  2.34 11.11  8.12 999 1023.5   9.4  10.2 999.0 99.0
2000 03 13 00 201  3.9  5.1  2.33 10.00  8.29 999 1022.9   9.5  10.2 999.0 99.0
2000 03 13 01 209  4.1  4.9  2.16 11.11  8.08 999 1022.7   9.5  10.2 999.0 99.0
2000 03 13 02 208  3.8  5.1  2.18 10.00  8.16 999 1022.6   9.6  10.1 999.0 99.0
2000 03 13 03 224  2.9  3.7  2.20 10.00  8.05 999 1022.7   9.7  10.1 999.0 99.0
2000 03 13 04 227  3.4  4.5  2.28  9.09  8.15 999 1022.9   9.7  10.1 999.0 99.0
2000 03 13 05 200  2.5  3.2  2.23 10.00  8.02 999 1022.7   9.7   9.8 999.0 99.0
2000 03 13 06 184  2.6  3.2  2.33 11.11  8.02 999 1022.6   9.7   9.8 999.0 99.0
2000 03 13 07 157  4.4  5.7  2.28 11.11  7.98 999 1022.2   9.7   9.8 999.0 99.0
2000 03 13 08 152  5.3  6.4  2.15 11.11  7.71 999 1021.8   9.5   9.8 999.0 99.0
2000 03 13 09 156  4.6  5.6  2.22 12.50  7.96 999 1021.5   9.4   9.8 999.0 99.0
2000 03 13 10 162  4.2  5.1  2.04 11.11  7.71 999 1021.2   9.4   9.8 999.0 99.0
2000 03 13 11 173  4.4  5.2  2.32 11.11  8.21 999 1021.1   9.4   9.8 999.0 99.0
2000 03 13 12 188  5.2  6.2  2.14 11.11  8.15 999 1020.5   9.4   9.8 999.0 99.0
2000 03 13 13 175  4.8  5.9  2.10 12.50  8.21 999 1020.2   9.5   9.8 999.0 99.0
2000 03 13 14 154  5.6  6.6  2.24 11.11  8.22 999 1019.3   9.4   9.8 999.0 99.0
2000 03 13 15 172  5.8  7.2  2.27 11.11  7.97 999 1019.6   9.4   9.8 999.0 99.0
2000 03 13 16 167  7.6  8.7  2.13 11.11  7.86 999 1019.2   9.4   9.8 999.0 99.0
2000 03 13 17 161  8.2  9.3  2.56 11.11  7.80 999 1018.8   9.2   9.8 999.0 99.0
2000 03 13 18 162  9.3 11.0  2.54 11.11  7.37 999 1018.0   9.4   9.8 999.0 99.0
2000 03 13 19 166 10.2 12.4  2.46 11.11  6.76 999 1017.4   9.7   9.8 999.0 99.0
2000 03 13 20 174 10.3 12.1  2.57 11.11  6.50 999 1017.1   9.5   9.8 999.0 99.0
2000 03 13 21 176 12.8 15.2  2.44 11.11  6.26 999 1016.0   8.7   9.8 999.0 99.0
2000 03 13 22 166 13.0 15.5  2.61 11.11  6.02 999 1014.9   8.4   9.8 999.0 99.0
2000 03 13 23 176 12.5 15.0  3.00  6.25  5.95 999 1014.0   9.3   9.8 999.0 99.0
2000 03 14 00 177 12.4 16.0  3.26  6.67  6.30 999 1013.1   9.4   9.8 999.0 99.0
2000 03 14 01 190 14.6 18.7  3.56  7.69  6.46 999 1012.0   9.8   9.8 999.0 99.0
2000 03 14 02 203 14.9 19.6  3.94  8.33  6.62 999 1012.0  10.2   9.8 999.0 99.0
2000 03 14 03 242 13.0 16.0  4.52  8.33  7.13 999 1013.8  10.4   9.8 999.0 99.0
2000 03 14 04 271 10.5 13.2  4.00  9.09  7.04 999 1016.3   9.5   9.8 999.0 99.0
2000 03 14 05 269  7.4  9.4  3.55  9.09  6.98 999 1018.9   9.5   9.8 999.0 99.0
2000 03 14 06 283  5.8  7.3  3.26  9.09  7.01 999 1019.6   9.7   9.8 999.0 99.0
2000 03 14 07 261  3.1  4.2  3.62  9.09  7.24 999 1020.4   9.4   9.8 999.0 99.0
2000 03 14 08 250  7.1  9.2  3.22  8.33  6.88 999 1022.7   9.4   9.8 999.0 99.0
2000 03 14 09 252  7.3  8.7  2.89  9.09  6.95 999 1023.7   9.4   9.8 999.0 99.0
2000 03 14 10 253  5.6  6.8  2.85  8.33  6.80 999 1024.2   9.3   9.7 999.0 99.0
2000 03 14 11 249  5.7  7.2  2.67  7.69  6.83 999 1024.2   9.3   9.8 999.0 99.0
2000 03 14 12 251  5.8  7.4  2.85  7.69  7.01 999 1024.3   9.1   9.8 999.0 99.0
2000 03 14 13 240  5.5  7.5  2.72 11.11  7.03 999 1024.7   9.0   9.8 999.0 99.0
2000 03 14 14 232  4.7  6.0  2.68 11.11  6.97 999 1024.7   9.0   9.8 999.0 99.0
2000 03 14 15 205  6.3  7.7  2.59  8.33  6.94 999 1024.4   9.0   9.8 999.0 99.0
2000 03 14 16 222  6.8  8.1  2.43 11.11  6.79 999 1025.1   9.0   9.8 999.0 99.0
2000 03 14 17 211  7.3  9.0  2.71 11.11  6.77 999 1025.1   9.1   9.8 999.0 99.0
2000 03 14 18 220  7.3  8.8  2.54  9.09  6.42 999 1025.5   9.0   9.8 999.0 99.0
2000 03 14 19 225  7.2  8.7  2.28  7.69  6.17 999 1025.6   9.3   9.8 999.0 99.0
2000 03 14 20 232  7.2  8.4  2.62 11.11  6.65 999 1025.7   9.4   9.8 999.0 99.0
2000 03 14 21 239  6.4  8.4  2.61 11.11  6.89 999 1025.8   9.5   9.8 999.0 99.0
2000 03 14 22 249  6.3  7.6  2.34  8.33  6.74 999 1025.7   9.7   9.8 999.0 99.0
2000 03 14 23 255  6.4  7.8  2.46  9.09  7.26 999 1025.3   9.7   9.9 999.0 99.0
2000 03 15 00 309  5.8  7.6  2.40 11.11  7.00 999 1025.5   9.4  10.0 999.0 99.0
2000 03 15 01 299  5.0  6.6  2.56 20.00  7.41 999 1025.4   9.0   9.9 999.0 99.0
2000 03 15 02 320  4.3  5.9  2.75 20.00  8.25 999 1025.5   8.6   9.8 999.0 99.0
2000 03 15 03 322  4.3  5.5  2.52 16.67  7.97 999 1025.4   8.3   9.8 999.0 99.0
2000 03 15 04 347  3.8  5.7  2.78 16.67  8.42 999 1025.7   8.2   9.8 999.0 99.0
2000 03 15 05  20  3.7  4.9  2.96 16.67  9.22 999 1025.6   8.2   9.8 999.0 99.0
2000 03 15 06  29  3.4  4.6  3.02 16.67  9.40 999 1025.6   8.2   9.8 999.0 99.0
2000 03 15 07  37  3.1  4.6  3.17 16.67  9.29 999 1025.2   8.2   9.7 999.0 99.0
2000 03 15 08  59  3.5  5.5  3.39 16.67  9.64 999 1024.9   8.2   9.7 999.0 99.0
2000 03 15 09  59  4.2  6.0  3.43 16.67  9.53 999 1024.3   8.2   9.7 999.0 99.0
2000 03 15 10  96  4.3  6.3  3.77 16.67 10.25 999 1024.1   7.5   9.7 999.0 99.0
2000 03 15 11  70  2.3  4.2  3.67 16.67  9.91 999 1023.8   7.5   9.7 999.0 99.0
2000 03 15 12  94  2.8  4.1  3.21 16.67  9.01 999 1023.2   7.1   9.7 999.0 99.0
2000 03 15 13 138  3.9  5.9  3.47 16.67  9.72 999 1022.9   7.5   9.7 999.0 99.0
2000 03 15 14  92  5.0  6.9  3.57 16.67  9.80 999 1022.5   7.2   9.7 999.0 99.0
2000 03 15 15  91  5.6  7.4  3.28 16.67  9.33 999 1021.9   7.1   9.7 999.0 99.0
2000 03 15 16  94  5.9  8.0  3.28 14.29  9.12 999 1021.4   7.1   9.7 999.0 99.0
2000 03 15 17 105  5.4  7.3  3.40 16.67  9.82 999 1020.8   7.1   9.7 999.0 99.0
2000 03 15 18  98  6.0  7.6  2.86 16.67  9.37 999 1020.1   7.4   9.7 999.0 99.0
2000 03 15 19 123  5.0  6.8  2.96 16.67  9.39 999 1019.7   8.2   9.7 999.0 99.0
2000 03 15 20 143  3.8  5.2  2.80 16.67  9.36 999 1019.3   9.0   9.8 999.0 99.0
2000 03 15 21 176  2.7  3.4  2.77 16.67  9.64 999 1019.0   9.1   9.8 999.0 99.0
2000 03 15 22 126  2.5  4.0  2.45 14.29  9.69 999 1018.2   9.4   9.8 999.0 99.0
2000 03 15 23 135  3.1  4.2  2.55 16.67  9.96 999 1017.8   9.5   9.8 999.0 99.0
2000 03 16 00 140  3.6  5.0  2.53 14.29  9.83 999 1016.9   9.9   9.8 999.0 99.0
2000 03 16 01 109  7.1  9.2  2.46 14.29 10.06 999 1014.8  10.2   9.8 999.0 99.0
2000 03 16 02 180  5.9  7.2  2.38 14.29  9.57 999 1015.0  10.4   9.8 999.0 99.0
2000 03 16 03 173  9.2 11.4  2.00 14.29  7.60 999 1013.4  10.9   9.8 999.0 99.0
2000 03 16 04 165  9.4 11.1  2.35 14.29  7.61 999 1012.5  10.5   9.8 999.0 99.0
2000 03 16 05 188 10.5 12.7  2.11 14.29  6.68 999 1012.9   9.5   9.8 999.0 99.0
2000 03 16 06 177 14.0 16.4  2.19 14.29  5.64 999 1011.9   9.0   9.8 999.0 99.0
2000 03 16 07 180 13.9 16.6  2.30 14.29  5.40 999 1011.6   8.3   9.8 999.0 99.0
2000 03 16 08 182 13.1 16.1  2.69  5.88  5.75 999 1011.0   9.3   9.8 999.0 99.0
2000 03 16 09 201 11.7 14.1  2.75  7.69  5.90 999 1011.1   9.7   9.8 999.0 99.0
2000 03 16 10 261  6.9  8.8  2.97  6.67  6.28 999 1012.5   9.7   9.8 999.0 99.0
2000 03 16 11 259  8.0 10.3  3.03  7.69  6.72 999 1014.1   9.7   9.8 999.0 99.0
2000 03 16 12 283 10.5 12.9  2.83  7.69  6.70 999 1014.8   9.5   9.8 999.0 99.0
2000 03 16 13 277 10.9 13.2  2.91  9.09  6.66 999 1016.0   9.6   9.7 999.0 99.0
2000 03 16 14 275  9.9 11.9  2.85  8.33  6.53 999 1017.7   9.5   9.8 999.0 99.0
2000 03 16 15 285  9.6 11.2  2.75 14.29  6.75 999 1019.1   9.3   9.7 999.0 99.0
2000 03 16 16 287  9.2 11.4  2.86 14.29  6.83 999 1020.3   9.1   9.7 999.0 99.0
2000 03 16 17 283  9.4 11.7  2.70  7.69  6.57 999 1021.7   8.9   9.7 999.0 99.0
2000 03 16 18 284  8.5  9.7  2.88  7.69  6.66 999 1022.3   9.0   9.8 999.0 99.0
2000 03 16 19 284  8.1 10.2  2.81  7.14  6.60 999 1023.5   9.2   9.8 999.0 99.0
2000 03 16 20 287  7.4  9.3  2.86  7.69  6.74 999 1024.1   8.9   9.8 999.0 99.0
2000 03 16 21 287  8.0 10.0  2.82  8.33  7.08 999 1025.0   9.0   9.8 999.0 99.0
2000 03 16 22 283  7.9  9.7  2.86  8.33  6.94 999 1025.6   9.0   9.9 999.0 99.0
2000 03 16 23 296  6.9  8.7  3.15  7.69  7.29 999 1026.7   8.8 999.0 999.0 99.0
2000 03 17 00 284  7.7  9.9  3.24 25.00  7.55 999 1027.2   9.0   9.8 999.0 99.0
2000 03 17 01 292  6.1  7.3 99.00 99.00 99.00 999 1028.2   8.7   9.8 999.0 99.0
2000 03 17 02 281  3.7  5.9  3.37 25.00  8.03 999 1028.4   8.2   9.8 999.0 99.0
2000 03 17 03 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
2000 03 17 04 303  5.8  7.7  4.48 25.00  9.52 999 1029.5   7.9   9.8 999.0 99.0
2000 03 17 05 263  3.1  5.3  4.02 12.50  8.73 999 1029.7   8.2   9.8 999.0 99.0
2000 03 17 06 208  2.5  3.4  4.35 20.00  9.61 999 1030.0   8.3   9.8 999.0 99.0
2000 03 17 07 237  4.3  5.4  4.21 20.00  9.57 999 1030.0   8.4   9.8 999.0 99.0
2000 03 17 08 235  4.7  6.2  4.10 20.00  9.87 999 1030.0   8.3   9.8 999.0 99.0
2000 03 17 09 240  4.8  6.6  4.33 20.00  9.99 999 1029.8   8.6   9.8 999.0 99.0
2000 03 17 10 211  4.2  5.4  4.51 20.00 10.40 999 1030.1   7.9   9.8 999.0 99.0
2000 03 17 11 259  7.5  9.8  4.10 16.67  9.71 999 1030.1   8.6   9.8 999.0 99.0
2000 03 17 12 239  7.2  9.3  4.46 16.67 10.38 999 1029.3   8.8   9.8 999.0 99.0
2000 03 17 13 241  6.0  8.1  4.71 16.67 10.29 999 1028.7   8.5   9.8 999.0 99.0
2000 03 17 14 217  7.6  9.3  4.33 14.29  9.64 999 1028.6   8.9   9.8 999.0 99.0
2000 03 17 15 215  7.5  8.9  4.33 16.67  9.73 999 1028.9   8.9   9.8 999.0 99.0
2000 03 17 16 210  8.8 11.7  4.64 16.67 10.01 999 1028.9   8.7   9.8 999.0 99.0
2000 03 17 17 211  9.9 12.3  4.36 16.67  9.17 999 1028.9   9.0   9.8 999.0 99.0
2000 03 17 18 215 10.0 13.1  4.90 16.67  9.78 999 1028.5   8.5   9.7 999.0 99.0
2000 03 17 19 201 10.1 12.4  4.45 16.67  9.17 999 1028.2   8.9   9.8 999.0 99.0
2000 03 17 20 205 10.8 13.1  4.33 16.67  8.85 999 1028.4   9.4   9.8 999.0 99.0
2000 03 17 21 209 10.8 13.0  4.37 16.67  8.91 999 1028.6   9.5   9.8 999.0 99.0
2000 03 17 22 208 10.8 13.3  4.55 16.67  8.95 999 1028.3   9.5   9.8 999.0 99.0
2000 03 17 23 207 10.2 11.8  4.48 16.67  8.77 999 1028.1   9.7   9.8 999.0 99.0
2000 03 18 00 205  9.9 11.5  4.39 16.67  8.92 999 1028.2   9.7   9.8 999.0 99.0
2000 03 18 01 205  9.1 12.6  4.23 16.67  8.99 999 1028.2   9.4   9.8 999.0 99.0
2000 03 18 02 198  8.7 11.2  4.24 16.67  8.70 999 1027.6   9.7   9.8 999.0 99.0
2000 03 18 03 198  8.9 11.7  4.35 16.67  9.12 999 1027.4   9.7   9.8 999.0 99.0
2000 03 18 04 197  8.4 10.2  4.22 16.67  8.80 999 1027.8   9.7   9.8 999.0 99.0
2000 03 18 05 193  8.7 11.1  4.10 14.29  8.63 999 1027.5   9.7   9.8 999.0 99.0
2000 03 18 06 198  8.8 10.9  4.01 14.29  8.45 999 1027.3   9.8   9.8 999.0 99.0
2000 03 18 07 193  8.6 10.4  4.05 12.50  8.36 999 1026.9   9.7   9.8 999.0 99.0
2000 03 18 08 196  8.5 10.0  3.62 12.50  8.03 999 1026.4   9.7   9.8 999.0 99.0
2000 03 18 09 190  9.4 11.7  4.04 12.50  8.49 999 1025.8   9.7   9.7 999.0 99.0
2000 03 18 10 182  9.2 11.1  4.19 14.29  8.83 999 1025.5   9.7   9.7 999.0 99.0
2000 03 18 11 184  9.9 12.3  4.16 14.29  8.72 999 1025.2   9.7   9.8 999.0 99.0
2000 03 18 12 180 10.8 13.8  4.32 14.29  9.01 999 1023.7   9.6   9.8 999.0 99.0
2000 03 18 13 172 11.1 14.0  4.42 14.29  8.58 999 1022.8   9.4   9.8 999.0 99.0
2000 03 18 14 178 12.2 14.8  4.07 14.29  8.12 999 1022.2   9.3   9.8 999.0 99.0
2000 03 18 15 182 12.7 15.4  4.50 14.29  8.28 999 1021.6   9.4   9.7 999.0 99.0
2000 03 18 16 194 12.9 16.4  4.58 14.29  8.19 999 1021.8   9.3   9.7 999.0 99.0
2000 03 18 17 187 13.6 16.2  4.53 14.29  7.79 999 1021.4   9.2   9.7 999.0 99.0
2000 03 18 18 185 12.4 15.8  5.01 14.29  8.16 999 1021.1   9.3   9.7 999.0 99.0
2000 03 18 19 188 12.9 16.2  4.23 14.29  7.43 999 1020.8   9.6   9.7 999.0 99.0
2000 03 18 20 197 13.1 16.2  4.37 14.29  7.50 999 1020.4   9.8   9.7 999.0 99.0
2000 03 18 21 205 12.1 15.2  4.34 14.29  7.80 999 1020.5  10.2   9.8 999.0 99.0
2000 03 18 22 215  9.8 12.3  4.23 12.50  7.68 999 1020.0  10.2   9.8 999.0 99.0
2000 03 18 23 252 10.5 13.3  4.09 14.29  7.82 999 1020.8  10.2   9.8 999.0 99.0
2000 03 19 00 276 11.2 14.1  4.35  7.69  7.74 999 1021.6   9.0   9.7 999.0 99.0
2000 03 19 01 280  8.0 10.6  4.39 14.29  7.91 999 1021.6   9.4   9.7 999.0 99.0
2000 03 19 02 277  7.6  9.4  3.76 14.29  7.42 999 1021.7   9.2   9.7 999.0 99.0
2000 03 19 03 270  6.6  8.5  3.86 12.50  7.83 999 1021.8   9.0   9.7 999.0 99.0
2000 03 19 04 265  7.4  9.5  4.12 12.50  7.82 999 1022.3   9.0   9.7 999.0 99.0
2000 03 19 05 272  8.4 10.2  3.98 12.50  7.88 999 1022.5   9.0   9.7 999.0 99.0
2000 03 19 06 269  8.7 10.7  3.90 12.50  8.20 999 1022.1   8.9   9.7 999.0 99.0
2000 03 19 07 268  9.0 11.0  3.78 12.50  7.81 999 1022.3   8.7   9.7 999.0 99.0
2000 03 19 08 269  8.1 10.2  3.88 12.50  7.87 999 1022.7   8.7   9.7 999.0 99.0
2000 03 19 09 266  9.5 11.7  3.55 11.11  7.50 999 1022.7   8.6   9.7 999.0 99.0
2000 03 19 10 262  5.0  6.5  3.62 12.50  7.54 999 1022.9   6.8   9.7 999.0 99.0
2000 03 19 11 277 11.2 13.5  3.38 12.50  7.37 999 1022.3   8.4   9.7 999.0 99.0
2000 03 19 12 265  8.2  9.7  3.36 11.11  7.25 999 1022.6   7.9   9.7 999.0 99.0
2000 03 19 13 265  8.1  9.7  3.35 12.50  7.40 999 1022.3   8.2   9.7 999.0 99.0
2000 03 19 14 255  7.5  9.6  3.48 12.50  7.46 999 1022.4   7.0   9.7 999.0 99.0
2000 03 19 15 273  8.6 13.1  3.41 12.50  7.10 999 1022.5   6.9   9.7 999.0 99.0
2000 03 19 16 252  8.2  9.9  3.67  9.09  7.49 999 1022.3   7.7   9.7 999.0 99.0
2000 03 19 17 258  7.7 10.1  3.74  9.09  7.61 999 1022.3   7.3   9.7 999.0 99.0
2000 03 19 18 270  8.1 10.6  3.84 16.67  8.06 999 1022.7   7.4   9.7 999.0 99.0
2000 03 19 19 280 12.7 15.8  3.68 16.67  7.85 999 1022.8   7.7   9.7 999.0 99.0
2000 03 19 20 293 10.6 15.3  4.01 12.50  8.14 999 1023.1   7.1   9.7 999.0 99.0
2000 03 19 21 270  8.8 11.0  4.25 16.67  8.50 999 1022.4   8.5   9.7 999.0 99.0
2000 03 19 22 279  9.2 11.6  4.60 16.67  8.86 999 1022.4   8.6   9.7 999.0 99.0
2000 03 19 23 284  7.0  9.1  4.80 16.67  9.11 999 1022.2   7.8   9.7 999.0 99.0
2000 03 20 00 282  8.4 10.6  4.68 11.11  9.11 999 1022.4   8.6   9.7 999.0 99.0
2000 03 20 01 289  8.8 11.6  5.16 16.67  9.84 999 1022.7   8.6   9.7 999.0 99.0
2000 03 20 02 299 10.3 13.0  4.69 12.50  9.22 999 1023.4   8.6   9.7 999.0 99.0
2000 03 20 03 316  8.6 11.5  5.54 16.67 10.74 999 1023.6   8.6   9.7 999.0 99.0
2000 03 20 04 320  7.2  9.6  5.64 16.67 10.35 999 1024.1   8.3   9.7 999.0 99.0
2000 03 20 05 322  7.5 10.0  5.85 16.67 10.26 999 1024.4   8.6   9.7 999.0 99.0
2000 03 20 06 320  6.8 10.1  5.86 16.67 10.90 999 1025.2   8.2   9.7 999.0 99.0
2000 03 20 07 328  6.8  9.2  6.56 16.67 11.35 999 1025.6   8.6   9.7 999.0 99.0
2000 03 20 08 346  6.1  7.3  5.70 16.67 10.63 999 1025.5   8.7   9.7 999.0 99.0
2000 03 20 09 360  5.1  6.4  5.42 14.29 10.76 999 1026.4   8.6   9.7 999.0 99.0
2000 03 20 10 347  4.5  5.9  5.12 14.29 10.12 999 1026.8   8.6   9.7 999.0 99.0
2000 03 20 11 355  3.3  4.6  5.08 14.29 10.11 999 1027.1   8.6   9.7 999.0 99.0
2000 03 20 12  12  3.6  5.4  4.93 14.29 10.20 999 1027.2   8.6   9.7 999.0 99.0
2000 03 20 13  13  3.2  4.3  4.66 12.50  9.79 999 1027.3   8.5   9.7 999.0 99.0
2000 03 20 14  85  3.2  5.9  4.60 14.29  9.77 999 1027.5   8.3   9.7 999.0 99.0
2000 03 20 15 107  3.0  5.7  4.34 11.11  9.54 999 1027.8   8.2   9.7 999.0 99.0
2000 03 20 16 106  2.6  5.3  4.73 14.29  9.87 999 1027.9   7.9   9.7 999.0 99.0
2000 03 20 17 115  2.5  4.3  4.27 14.29 10.07 999 1028.2   8.1   9.7 999.0 99.0
2000 03 20 18 133  2.6  4.7  4.29 14.29 10.16 999 1028.4   8.0   9.7 999.0 99.0
2000 03 20 19 127  1.7  3.3  4.15 14.29  9.60 999 1028.6   8.2   9.7 999.0 99.0
2000 03 20 20 130  1.4  2.9  3.70 12.50  9.23 999 1028.5   8.6   9.8 999.0 99.0
2000 03 20 21 115  0.8  2.8  4.10 14.29  9.53 999 1028.3   8.8   9.8 999.0 99.0
2000 03 20 22  90  0.4  2.0  3.61 12.50  9.00 999 1027.8   8.8  10.1 999.0 99.0
2000 03 20 23 315  1.1  2.2  3.46 12.50  8.80 999 1027.5   9.1  10.2 999.0 99.0
2000 03 21 00 324  1.7  2.7  3.38 12.50  9.28 999 1027.3   9.1  10.2 999.0 99.0
2000 03 21 01 323  2.9  3.8  2.99 12.50  8.76 999 1027.2   9.0  10.2 999.0 99.0
2000 03 21 02 335  3.6  4.7  3.46 14.29  9.32 999 1027.2   9.0  10.2 999.0 99.0
2000 03 21 03 341  3.4  4.4  3.26 12.50  9.03 999 1026.9   8.7  10.0 999.0 99.0
2000 03 21 04 327  3.9  4.8  3.47 12.50  9.38 999 1027.3   8.7   9.8 999.0 99.0
2000 03 21 05 336  3.8  5.1  3.41 12.50  9.47 999 1027.8   8.8  10.2 999.0 99.0
2000 03 21 06 339  2.5  3.5  3.10 12.50  8.97 999 1027.4   8.7   9.8 999.0 99.0
2000 03 21 07 357  1.7  2.6  3.12 12.50  8.90 999 1027.4   8.8   9.8 999.0 99.0
2000 03 21 08 356  1.6  2.3  3.20 11.11  9.07 999 1027.3   8.9   9.9 999.0 99.0
2000 03 21 09  84  1.4  3.2  2.88 11.11  8.63 999 1026.8   8.7  10.1 999.0 99.0
2000 03 21 10 309  0.3  1.1  2.66 12.50  8.50 999 1027.0   8.7   9.8 999.0 99.0
2000 03 21 11 329  0.9  1.4  2.77 11.11  8.48 999 1027.0   8.9   9.8 999.0 99.0
2000 03 21 12 312  0.5  1.2  2.46 12.50  8.21 999 1026.8   8.9   9.8 999.0 99.0
2000 03 21 13 105  0.6  2.3  2.30 12.50  7.97 999 1026.7   8.9   9.8 999.0 99.0
2000 03 21 14 133  1.5  2.8  2.27 12.50  8.42 999 1026.8   9.0   9.8 999.0 99.0
2000 03 21 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
2000 03 21 16 280  1.1  2.0  2.15 11.11  8.21 999 1027.3   9.4   9.8 999.0 99.0
2000 03 21 17 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
2000 03 21 18 282  0.9  1.9  2.03 12.50  8.35 999 1026.7   9.5   9.8 999.0 99.0
2000 03 21 19 350  1.0  1.7  2.25 12.50  8.79 999 1026.1   9.5  10.2 999.0 99.0
2000 03 21 20 105  1.6  2.6  2.23 12.50  8.58 999 1025.4   9.8  10.3 999.0 99.0
2000 03 21 21  47  0.9  2.0  2.42 12.50  8.92 999 1025.0  10.0  10.5 999.0 99.0
2000 03 21 22   7  3.0  3.9  2.21 11.11  8.10 999 1024.2   9.7  10.8 999.0 99.0
2000 03 21 23 354  3.4  4.2  2.40 11.11  8.52 999 1023.6  10.0  10.7 999.0 99.0
2000 03 22 00 341  5.1  6.0  2.30 11.11  8.69 999 1023.0   9.8  10.2 999.0 99.0
2000 03 22 01 347  4.9  5.9  2.45 11.11  8.99 999 1022.3   9.8  10.2 999.0 99.0
2000 03 22 02 343  3.6  4.5  2.56 11.11  8.93 999 1021.8   9.8  10.2 999.0 99.0
2000 03 22 03 338  2.6  3.6  2.69 11.11  9.55 999 1021.1   9.5   9.9 999.0 99.0
2000 03 22 04 340  2.1  3.2  2.62 12.50  9.27 999 1020.6   9.5  10.2 999.0 99.0
2000 03 22 05 357  1.0  1.4  2.99 12.50  9.90 999 1020.3   9.5   9.8 999.0 99.0
2000 03 22 06 311  1.2  2.1  2.89 20.00 10.67 999 1019.4   9.4   9.8 999.0 99.0
2000 03 22 07 293  2.7  4.4  3.22 20.00 11.49 999 1018.8   8.3  10.2 999.0 99.0
2000 03 22 08 305  2.2  3.9  3.23 20.00 10.55 999 1017.8   8.2  10.2 999.0 99.0
2000 03 22 09  90  0.4  1.8  4.09 20.00 12.48 999 1016.6   8.2  10.0 999.0 99.0
2000 03 22 10 265  3.6  5.8  4.30 20.00 12.99 999 1017.0   8.6   9.8 999.0 99.0
2000 03 22 11 273  4.6  6.9  3.26 12.50 10.62 999 1016.4   8.9   9.8 999.0 99.0
2000 03 22 12 268  1.8  3.3  3.86 20.00 11.32 999 1015.8   9.0   9.8 999.0 99.0
2000 03 22 13 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
2000 03 22 14 198  2.5  3.3  3.34 20.00 11.11 999 1015.2   9.4   9.8 999.0 99.0
2000 03 22 15 204  3.3  4.4  3.71 20.00 11.61 999 1015.2   9.4   9.8 999.0 99.0
2000 03 22 16 193  2.6  3.7  3.56 20.00 11.92 999 1014.7   9.5   9.8 999.0 99.0
2000 03 22 17 255  5.7  7.3  3.67 20.00 12.26 999 1015.8   9.7   9.8 999.0 99.0
2000 03 22 18 268  5.2  6.7  4.24 20.00 12.41 999 1016.4   9.5   9.8 999.0 99.0
2000 03 22 19 273  5.4  6.8  3.98 16.67 11.82 999 1016.5   9.5   9.8 999.0 99.0
2000 03 22 20 275  6.1  7.4  3.81 20.00 11.55 999 1016.4   9.7  10.2 999.0 99.0
2000 03 22 21 310 10.1 12.2  3.95 20.00 10.75 999 1016.3   8.7  10.2 999.0 99.0
2000 03 22 22 310  9.1 11.8  3.97 16.67 10.18 999 1017.0   8.2  10.0 999.0 99.0
2000 03 22 23 311  8.3 10.2  4.23 16.67 10.80 999 1017.3   9.0   9.8 999.0 99.0
2000 03 23 00 310  8.1 10.7  3.47 16.67 10.09 999 1017.7   8.6   9.8 999.0 99.0
2000 03 23 01 308  8.8 10.7  3.50 16.67  9.46 999 1018.8   8.7   9.8 999.0 99.0
2000 03 23 02 316  8.7 11.0  4.12 16.67 10.41 999 1019.8   8.3   9.7 999.0 99.0
2000 03 23 03 318  9.2 11.1  3.72 16.67  9.18 999 1020.9   8.2   9.7 999.0 99.0
2000 03 23 04 320  8.4 10.3  4.20 16.67  9.54 999 1021.8   8.3   9.7 999.0 99.0
2000 03 23 05 299  6.5  8.8  3.81 16.67  8.73 999 1022.6   8.0   9.7 999.0 99.0
2000 03 23 06 304  6.2  9.2  3.96 14.29  9.26 999 1022.8   8.1   9.7 999.0 99.0
2000 03 23 07 296  5.0  6.9  3.82 14.29  9.17 999 1023.4   7.6   9.7 999.0 99.0
2000 03 23 08 314  4.2  5.7  3.74 16.67  8.89 999 1023.4   7.8   9.7 999.0 99.0
2000 03 23 09 300  2.3  3.6  4.08 16.67  9.60 999 1023.6   7.5   9.5 999.0 99.0
2000 03 23 10 299  4.2  6.0  4.21 16.67  9.65 999 1024.2   7.9   9.5 999.0 99.0
2000 03 23 11 281  3.7  5.6  3.66 14.29  9.08 999 1024.3   7.7   9.7 999.0 99.0
2000 03 23 12 303  3.9  5.6  3.36 14.29  8.69 999 1024.8   7.9   9.7 999.0 99.0
2000 03 23 13 291  4.0  5.2  3.44 16.67  9.21 999 1025.1   7.9   9.7 999.0 99.0
