#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 03 14 23 50 253  8.9 10.6  4.03 13.79  8.87 267 1010.0   7.6   9.1 999.0 99.0 99.00
2008 03 15 00 50 250  8.3 10.3  3.75 13.79  8.30 267 1010.1   8.1   9.1 999.0 99.0 99.00
2008 03 15 01 50 248  7.0  9.3  3.79 13.79  8.36 254 1010.1   8.1   9.1 999.0 99.0 99.00
2008 03 15 02 50 262  6.7  8.7  3.89 13.79  8.94 270 1010.4   8.0   9.1 999.0 99.0 99.00
2008 03 15 03 50 315  6.3  7.5  4.03 13.79  9.08 268 1011.1   7.3   9.1 999.0 99.0 99.00
2008 03 15 04 50 303  7.6  9.3  3.70 14.81  8.68 260 1011.8   7.8   9.0 999.0 99.0 99.00
2008 03 15 05 50 285  7.4  9.6  4.55 13.79  9.34 267 1012.5   7.7   9.0 999.0 99.0 99.00
2008 03 15 06 50 303  7.2  8.8  4.32 12.90  9.24 261 1012.9   8.0   9.0 999.0 99.0 99.00
2008 03 15 07 50 296  6.8  9.4  4.45 13.79  9.34 265 1013.2   8.0   9.0 999.0 99.0 99.00
2008 03 15 08 50 304  8.4 10.5  4.69 14.81  9.88 263 1013.5   8.1   9.0 999.0 99.0 99.00
2008 03 15 09 50 319  7.4  9.1  4.42 12.90  9.36 261 1014.1   7.6   9.0 999.0 99.0 99.00
2008 03 15 10 50 320  8.7 10.9  4.17 13.79  8.68 265 1014.1   7.9   9.0 999.0 99.0 99.00
2008 03 15 11 50 314  7.9  9.6  4.65 13.79  9.35 267 1014.4   7.7   9.0 999.0 99.0 99.00
2008 03 15 12 50 318  8.2 10.1  4.54 13.79  8.90 261 1015.0   8.2   9.0 999.0 99.0 99.00
2008 03 15 13 50 319  8.3 11.1 99.00 99.00 99.00 999 1015.7   7.9   9.0 999.0 99.0 99.00
2008 03 15 14 50 340 10.1 12.8  4.18 13.79  8.67 269 1016.4   7.6   9.0 999.0 99.0 99.00
2008 03 15 15 50 310  7.4  9.0 99.00 99.00 99.00 999 1017.4   7.5   9.0 999.0 99.0 99.00
2008 03 15 16 50 342  7.1 10.0  4.09 12.90  8.72 263 1018.3   7.2   9.0 999.0 99.0 99.00
2008 03 15 17 50 323  8.9 13.0  4.01 13.79  8.51 267 1018.6   8.3   9.0 999.0 99.0 99.00
2008 03 15 18 50 320  8.9 10.9  4.14 12.90  8.15 272 1019.1   7.6   9.0 999.0 99.0 99.00
2008 03 15 19 50 349  7.8  9.6  4.16 13.79  8.82 264 1019.4   7.4   9.0 999.0 99.0 99.00
2008 03 15 20 50 320  8.4 10.4  4.31 12.90  8.61 264 1019.9   8.5   9.0 999.0 99.0 99.00
2008 03 15 21 50 321  9.9 12.1  3.87 12.90  8.25 259 1020.0   8.5   9.0 999.0 99.0 99.00
2008 03 15 22 50 326  9.2 11.3  3.98 12.90  8.71 275 1020.2   7.9   9.0 999.0 99.0 99.00
2008 03 15 23 50 331 10.1 12.8  3.80 12.90  7.93 275 1020.8   7.6   9.0 999.0 99.0 99.00
2008 03 16 00 50 338 10.2 12.5  3.98 12.12  7.95 270 1021.0   7.7   9.0 999.0 99.0 99.00
2008 03 16 01 50 328 10.9 13.1  4.37 12.90  7.85 272 1021.3   8.0   9.0 999.0 99.0 99.00
2008 03 16 02 50 340 10.7 13.7  4.51 12.90  8.14 262 1021.9   7.7   9.0 999.0 99.0 99.00
2008 03 16 03 50 336  9.1 11.1  4.14 11.43  7.95 276 1022.7   7.7   9.0 999.0 99.0 99.00
2008 03 16 04 50 327 11.0 13.6  4.09 12.90  8.05 263 1023.2   7.8   9.0 999.0 99.0 99.00
2008 03 16 05 50 331  9.6 12.7  4.02 12.12  7.77 266 1023.8   7.6   9.0 999.0 99.0 99.00
2008 03 16 06 50 332  9.2 11.5 99.00 99.00 99.00 999 1024.2   7.4   9.0 999.0 99.0 99.00
2008 03 16 07 50 338  8.2 10.1  4.34 12.12  7.85 278 1024.5   7.8   8.9 999.0 99.0 99.00
2008 03 16 08 50 335  8.7 10.2  3.92 12.12  7.76 277 1024.8   7.2   8.9 999.0 99.0 99.00
2008 03 16 09 50 344  8.8 11.2  4.03 10.81  7.95 283 1024.8   7.4   8.9 999.0 99.0 99.00
2008 03 16 10 50 349  7.6  9.4  3.92 10.81  7.88 274 1025.3   6.6   8.9 999.0 99.0 99.00
2008 03 16 11 50 334  8.4  9.6  3.51 11.43  7.35 285 1025.0   7.1   8.9 999.0 99.0 99.00
2008 03 16 12 50 315  6.6  8.0  3.76 11.43  7.65 273 1025.4   6.8   8.9 999.0 99.0 99.00
2008 03 16 13 50 353  6.3  9.4  3.43 10.00  7.71 297 1026.1   6.4   8.9 999.0 99.0 99.00
2008 03 16 14 50 348  5.5  6.9  3.23 10.81  7.48 282 1026.5   7.0   8.9 999.0 99.0 99.00
2008 03 16 15 50 342  4.3  5.5  2.71 10.81  7.23 288 1027.3   7.0   8.9 999.0 99.0 99.00
2008 03 16 16 50 349  1.0  2.0  2.85 11.43  7.53 296 1027.9   6.4   8.9 999.0 99.0 99.00
2008 03 16 17 50 343  4.5  5.6  2.90 10.81  7.49 303 1028.3   7.9   8.9 999.0 99.0 99.00
2008 03 16 18 50 315  3.2  4.6  3.00 10.81  7.79 292 1028.5   7.8   8.9 999.0 99.0 99.00
2008 03 16 19 50 327  3.4  4.6  2.69 10.00  7.29 311 1028.9   7.7   9.0 999.0 99.0 99.00
2008 03 16 20 50 328  4.2  5.4  2.45 10.00  7.13 309 1029.3   7.5   9.0 999.0 99.0 99.00
2008 03 16 21 50 313  3.0  4.2  2.58 10.00  7.48 316 1029.1   7.7   9.1 999.0 99.0 99.00
2008 03 16 22 50 301  1.8  3.2  2.76 10.00  7.56 302 1029.2   7.7   9.1 999.0 99.0 99.00
2008 03 16 23 50 274  1.8  2.9  2.52 10.00  7.45 296 1028.9   7.6   9.2 999.0 99.0 99.00
2008 03 17 00 50 235  2.6  3.6  2.28 10.00  7.25 293 1028.5   7.5   9.2 999.0 99.0 99.00
2008 03 17 01 50 236  3.5  4.9  2.37 10.00  7.31 307 1028.6   7.6   9.1 999.0 99.0 99.00
2008 03 17 02 50 240  4.8  6.3  2.05  9.09  7.09 303 1028.7   7.7   9.1 999.0 99.0 99.00
2008 03 17 03 50 219  5.1  6.3  2.15  9.09  7.15 304 1028.3   7.6   9.0 999.0 99.0 99.00
2008 03 17 04 50 182  6.6  7.7  1.94  9.09  6.87 292 1027.3   7.2   8.9 999.0 99.0 99.00
2008 03 17 05 50 199  6.7  8.2  2.00 10.00  6.72 313 1027.8   7.4   8.9 999.0 99.0 99.00
2008 03 17 06 50 201  7.3  8.7  1.90  9.09  6.42 302 1027.4   7.6   8.9 999.0 99.0 99.00
2008 03 17 07 50 198  9.0 10.6  1.90  9.09  6.20 310 1026.4   7.5   8.9 999.0 99.0 99.00
2008 03 17 08 50 186 10.2 12.0  1.79  9.09  5.67 318 1025.3   7.6   8.9 999.0 99.0 99.00
2008 03 17 09 50 192 10.6 12.9  1.85  9.09  5.42 304 1025.3   7.9   8.9 999.0 99.0 99.00
2008 03 17 10 50 191 10.8 13.0  1.98 10.00  5.22 291 1024.7   7.2   8.9 999.0 99.0 99.00
2008 03 17 11 50 186 11.3 13.3  1.97  5.00  5.07 226 1023.8   7.1   8.9 999.0 99.0 99.00
2008 03 17 12 50 183 11.9 14.0  2.12  5.26  5.19 209 1023.5   7.1   8.9 999.0 99.0 99.00
2008 03 17 13 50 183 11.7 14.0  2.33  5.88  5.23 232 1023.0   7.4   8.9 999.0 99.0 99.00
2008 03 17 14 50 185 11.7 14.4  2.33  5.56  5.34 210 1022.8   7.8   8.9 999.0 99.0 99.00
2008 03 17 15 50 185 11.5 14.0  2.54  5.88  5.58 199 1022.4   8.1   8.9 999.0 99.0 99.00
2008 03 17 16 50 192 10.1 13.0  2.49  5.88  5.51 211 1022.8   8.4   8.9 999.0 99.0 99.00
2008 03 17 17 50 194  8.0  9.6  2.43  5.88  5.81 211 1023.3   8.8   8.9 999.0 99.0 99.00
2008 03 17 18 50 201  6.1  7.4  2.45  8.33  6.04 297 1023.0   9.1   8.9 999.0 99.0 99.00
2008 03 17 19 50 223  5.7  6.8  2.55  6.25  6.34 197 1023.4   9.1   8.9 999.0 99.0 99.00
2008 03 17 20 50 240  5.3  6.5  2.19  7.69  6.41 287 1023.6   9.1   8.9 999.0 99.0 99.00
2008 03 17 21 50 238  5.0  6.2  2.22  9.09  6.59 290 1023.5   9.1   8.9 999.0 99.0 99.00
2008 03 17 22 50 228  3.7  4.7  2.57 10.00  7.35 289 1023.5   9.0   8.9 999.0 99.0 99.00
2008 03 17 23 50 217  4.3  5.3  2.53 13.79  7.38 302 1023.2   9.0   9.0 999.0 99.0 99.00
2008 03 18 00 50 218  5.4  6.7  2.77 13.79  7.69 282 1023.0   9.0   9.0 999.0 99.0 99.00
2008 03 18 01 50 208  6.2  7.6  2.95 12.90  7.96 296 1022.5   9.0   8.9 999.0 99.0 99.00
2008 03 18 02 50 200  6.2  7.3  3.73 12.12  8.78 288 1022.1   9.0   8.9 999.0 99.0 99.00
2008 03 18 03 50 205  6.7  8.1  3.73 14.81  9.13 287 1022.2   9.0   8.9 999.0 99.0 99.00
2008 03 18 04 50 217  7.2  8.3  3.55 12.12  8.35 288 1022.2   9.1   8.9 999.0 99.0 99.00
2008 03 18 05 50 209  7.9  9.6  3.39 13.79  7.95 286 1021.7   9.2   8.9 999.0 99.0 99.00
2008 03 18 06 50 216  7.9  9.8  3.56 12.12  8.16 292 1021.8   9.3   8.9 999.0 99.0 99.00
2008 03 18 08 50 205  6.6  8.0  3.15 12.90  7.74 290 1021.1   9.2   8.9 999.0 99.0 99.00
2008 03 18 09 50 215  7.4  9.2  3.33 12.90  8.20 292 1020.9   9.2   8.9 999.0 99.0 99.00
2008 03 18 10 50 214  7.5  8.7  3.16 12.12  7.86 298 1020.4   9.2   8.9 999.0 99.0 99.00
2008 03 18 11 50 218  6.9  8.1  3.15 11.43  7.52 287 1020.1   9.2   8.9 999.0 99.0 99.00
2008 03 18 12 50 226  6.7  8.1  3.17 10.81  7.92 291 1020.1   9.2   8.9 999.0 99.0 99.00
2008 03 18 13 50 233  7.2  9.2  3.16 12.90  7.64 286 1020.2   9.2   8.9 999.0 99.0 99.00
2008 03 18 14 50 260  6.6  8.3  2.89 14.81  7.57 293 1020.6   9.1   8.9 999.0 99.0 99.00
2008 03 18 15 50 274  7.7  9.6 99.00 99.00 99.00 999 1021.2   8.8   8.9 999.0 99.0 99.00
2008 03 18 17 50 297  6.6  8.4  3.19 13.79  8.18 287 1023.0   8.9   8.9 999.0 99.0 99.00
2008 03 18 19 50 301  6.1  7.3  3.07 13.79  7.87 289 1024.5   8.7   9.0 999.0 99.0 99.00
2008 03 18 20 50 304  5.9  7.4  2.78 14.81  7.68 274 1024.8   8.7   9.0 999.0 99.0 99.00
2008 03 18 22 50 322  3.6  4.7  3.00 14.81  8.23 286 1024.8   8.7   9.1 999.0 99.0 99.00
2008 03 18 23 50 335  2.7  3.7  2.96 13.79  8.34 291 1025.0   8.6   9.2 999.0 99.0 99.00
2008 03 19 00 50  10  2.1  3.2  2.83 12.90  8.17 279 1024.8   8.7   9.2 999.0 99.0 99.00
2008 03 19 01 50 337  1.9  2.6  2.95 13.79  8.38 280 1024.8   8.2   9.2 999.0 99.0 99.00
2008 03 19 02 50  12  1.5  2.2  2.76 13.79  8.20 285 1024.7   8.0   9.1 999.0 99.0 99.00
2008 03 19 03 50  30  0.8  1.6  2.53 12.12  7.96 288 1024.5   8.0   9.1 999.0 99.0 99.00
2008 03 19 04 50  19  0.9  1.5  2.50 12.90  8.23 285 1024.1   7.9   9.0 999.0 99.0 99.00
2008 03 19 05 50 355  1.2  1.8  2.45 13.79  8.04 292 1024.1   7.9   9.0 999.0 99.0 99.00
2008 03 19 06 50  30  0.6  1.2  2.32 13.79  8.14 280 1023.6   7.7   9.0 999.0 99.0 99.00
2008 03 19 07 50  27  0.3  0.9  2.42 13.79  8.42 278 1022.9   7.6   9.0 999.0 99.0 99.00
2008 03 19 08 50  52  0.3  1.0  2.40 12.90  8.28 288 1022.6   7.6   9.0 999.0 99.0 99.00
2008 03 19 09 50 124  0.3  1.3  2.35 13.79  8.15 282 1022.3   7.6   9.0 999.0 99.0 99.00
2008 03 19 10 50 186  0.2  0.9  2.12 12.90  7.97 280 1021.5   7.5   9.0 999.0 99.0 99.00
2008 03 19 11 50 171  0.5  1.4  2.16 13.79  8.32 289 1021.1   7.5   9.0 999.0 99.0 99.00
2008 03 19 12 50 157  1.9  2.6  2.36 13.79  8.62 286 1020.7   7.6   8.9 999.0 99.0 99.00
2008 03 19 13 50 157  2.4  3.5  1.92  9.09  7.86 291 1020.3   7.5   8.9 999.0 99.0 99.00
2008 03 19 14 50 210  2.1  2.9  1.96 13.79  8.34 293 1020.4   7.6   8.9 999.0 99.0 99.00
2008 03 19 15 50 195  2.6  3.5  2.38 13.79  9.12 287 1020.1   7.7   8.9 999.0 99.0 99.00
2008 03 19 16 50 194  4.3  5.0  2.20 12.90  8.87 285 1020.1   8.0   8.9 999.0 99.0 99.00
2008 03 19 17 50 203  4.4  5.5  2.00 12.12  8.45 283 1020.0   8.2   9.0 999.0 99.0 99.00
2008 03 19 18 50 196  5.7  7.2  2.03 12.90  8.57 285 1020.0   8.3   9.1 999.0 99.0 99.00
2008 03 19 19 50 198  7.2  8.7  2.15 12.90  8.44 280 1020.0   8.2   9.1 999.0 99.0 99.00
2008 03 19 20 50 205  7.4  8.7  2.20 12.90  7.79 287 1019.8   8.5   9.1 999.0 99.0 99.00
2008 03 19 21 50 216  7.8  9.4  2.09 12.90  7.12 281 1019.5   8.2   9.1 999.0 99.0 99.00
2008 03 19 22 50 222  8.2  9.5  2.18 12.12  6.75 293 1019.6   8.3   9.1 999.0 99.0 99.00
2008 03 19 23 50 228  7.1  8.3  2.24 12.12  7.03 292 1019.8   8.4   9.2 999.0 99.0 99.00
2008 03 20 00 50 244  6.0  7.2  2.12 12.90  6.74 282 1019.6   9.0   9.1 999.0 99.0 99.00
2008 03 20 01 50 237  5.9  7.1  2.28 12.90  7.24 290 1019.4   8.6   9.2 999.0 99.0 99.00
2008 03 20 02 50 213  4.9  6.6  2.01 11.43  7.01 287 1019.6   7.1   9.2 999.0 99.0 99.00
2008 03 20 03 50 244  6.0  7.3  2.09 11.43  7.21 287 1019.4   8.3   9.1 999.0 99.0 99.00
2008 03 20 04 50 253  7.1  8.3  2.11 12.12  7.14 295 1019.7   8.2   9.1 999.0 99.0 99.00
2008 03 20 05 50 235  6.6  7.9  2.44 12.90  7.80 276 1020.0   8.3   9.1 999.0 99.0 99.00
2008 03 20 06 50 260  6.3  7.7  2.22 12.12  6.91 287 1020.1   7.4   9.1 999.0 99.0 99.00
2008 03 20 07 50 241  6.7  8.0  2.26 12.12  6.91 287 1020.2   7.9   9.0 999.0 99.0 99.00
2008 03 20 08 50 271  5.9  7.3  1.90 11.43  6.23 299 1020.3   7.1   9.0 999.0 99.0 99.00
2008 03 20 09 50 235  3.7  4.9  2.21 10.81  7.45 303 1020.6   7.4   9.0 999.0 99.0 99.00
2008 03 20 10 50 260  5.2  6.6  1.98 10.81  7.16 299 1020.4   7.7   9.0 999.0 99.0 99.00
2008 03 20 11 50 271  4.5  6.5  1.96 12.12  6.90 289 1020.5   7.7   9.0 999.0 99.0 99.00
2008 03 20 12 50 254  3.3  4.4  2.09 11.43  7.21 284 1020.7   7.4   9.0 999.0 99.0 99.00
2008 03 20 13 50 258  4.5  6.7  2.04 11.43  7.13 293 1020.8   7.1   9.0 999.0 99.0 99.00
2008 03 20 14 50 213  4.7  6.1  2.01 12.12  7.03 292 1021.0   7.2   9.0 999.0 99.0 99.00
2008 03 20 15 50 211  5.8  7.2  2.17 11.43  7.32 289 1021.0   7.4   9.0 999.0 99.0 99.00
2008 03 20 16 50 195  6.7  7.6  2.01 12.12  6.89 280 1021.0   7.8   9.0 999.0 99.0 99.00
2008 03 20 17 50 198  8.6 10.6  1.94 12.90  6.47 271 1021.0   8.2   9.0 999.0 99.0 99.00
2008 03 20 19 50 195 10.4 13.1  2.03 12.12  6.28 300 1020.7   8.5   9.1 999.0 99.0 99.00
2008 03 20 20 50 199 11.3 13.5  2.18 11.43  5.76 272 1020.6   8.7   9.1 999.0 99.0 99.00
2008 03 20 21 50 194 12.0 14.4  2.49 12.12  5.84 274 1020.0   8.9   9.1 999.0 99.0 99.00
2008 03 20 22 50 188 11.6 14.1  2.69 12.12  5.86 280 1019.5   8.4   9.1 999.0 99.0 99.00
2008 03 20 23 50 245 13.9 19.7 99.00 99.00 99.00 999 1020.3   5.7   9.1 999.0 99.0 99.00
2008 03 21 01 50 242  8.0  9.8  3.04  7.14  6.25 237 1021.6   6.6   9.0 999.0 99.0 99.00
2008 03 21 02 50 293  7.3  8.9  2.98  6.25  6.31 218 1022.5   6.9   9.0 999.0 99.0 99.00
2008 03 21 03 50 274  7.9  9.6 99.00 99.00 99.00 999 1023.8   7.7   9.0 999.0 99.0 99.00
2008 03 21 04 50 265  7.4  8.8  3.00  7.69  6.61 232 1024.9   7.8   8.9 999.0 99.0 99.00
2008 03 21 05 50 258  5.8  7.3  2.79  7.14  6.48 231 1026.1   7.9   8.9 999.0 99.0 99.00
2008 03 21 06 50 238  6.9  9.1  2.78  7.69  6.82 242 1026.5   8.1   8.9 999.0 99.0 99.00
2008 03 21 07 50 271  9.0 12.5  2.99 12.12  7.07 281 1028.0   5.8   8.9 999.0 99.0 99.00
2008 03 21 08 50 235  6.0  8.8  2.92  7.14  7.11 224 1028.2   7.2   8.9 999.0 99.0 99.00
2008 03 21 09 50 225  6.1  7.3  2.89 11.43  7.09 281 1029.2   6.5   8.9 999.0 99.0 99.00
2008 03 21 10 50 263  5.9  7.2  2.82  9.09  7.06 279 1029.8   7.6   8.9 999.0 99.0 99.00
2008 03 21 11 50 272  5.0  6.5  2.74  9.09  7.04 270 1030.3   7.6   8.9 999.0 99.0 99.00
2008 03 21 12 50 261  4.1  5.6  2.82 12.12  7.15 291 1031.0   7.7   8.9 999.0 99.0 99.00
2008 03 21 13 50 286  1.6  2.6  3.01 12.12  7.45 284 1031.7   7.2   8.9 999.0 99.0 99.00
2008 03 21 14 50 194  0.8  1.7  2.80 11.43  7.27 284 1032.3   7.5   8.9 999.0 99.0 99.00
2008 03 21 15 50 240  4.1  6.1  2.89 11.43  7.41 275 1033.0   8.1   8.9 999.0 99.0 99.00
2008 03 21 16 50 275  2.2  3.5  2.77 12.12  7.28 292 1033.7   7.8   8.9 999.0 99.0 99.00
2008 03 21 17 50 292  1.8  3.6  2.94 12.12  7.78 282 1034.3   8.1   9.0 999.0 99.0 99.00
2008 03 21 18 50 312  0.4  1.5  2.83 11.43  7.65 282 1034.6   8.1   9.2 999.0 99.0 99.00
2008 03 21 19 50 246  1.8  2.7  3.04 11.43  8.08 282 1034.9   8.2   9.5 999.0 99.0 99.00
2008 03 21 20 50 196  2.5  5.0  3.20 12.12  8.31 285 1034.9   8.3   9.7 999.0 99.0 99.00
2008 03 21 21 50 177  3.6  4.9  3.01 10.81  8.23 287 1034.8   8.0   9.5 999.0 99.0 99.00
2008 03 21 22 50 203  2.2  3.2  3.46 12.90  8.99 287 1035.2   8.2   9.6 999.0 99.0 99.00
2008 03 21 23 50 270  1.0  3.0  3.45 12.90  8.85 288 1035.2   8.5   9.4 999.0 99.0 99.00
2008 03 22 00 50 295  0.3  1.6  2.96 13.79  8.66 283 1034.8   8.6   9.4 999.0 99.0 99.00
2008 03 22 01 50  39  0.3  1.2  3.54 12.12  9.55 294 1034.7   8.2   9.3 999.0 99.0 99.00
2008 03 22 02 50  47  2.3  3.6  3.36 14.81  9.12 296 1034.3   7.8   9.4 999.0 99.0 99.00
2008 03 22 03 50  44  3.2  4.5  3.73 13.79 10.22 287 1034.2   7.8   9.2 999.0 99.0 99.00
2008 03 22 04 50  37  4.1  5.0  3.34 13.79  9.99 291 1034.1   7.8   9.3 999.0 99.0 99.00
2008 03 22 05 50  36  5.2  6.1  3.38 14.81  9.99 294 1033.6   7.9   9.2 999.0 99.0 99.00
2008 03 22 06 50  51  4.9  5.9  3.57 13.79 10.19 288 1032.9   8.0   9.1 999.0 99.0 99.00
2008 03 22 07 50  70  4.2  5.5  3.46 14.81 10.18 302 1032.5   7.8   9.1 999.0 99.0 99.00
2008 03 22 08 50  92  4.5  6.6  3.16 12.90  9.72 294 1032.0   7.6   9.1 999.0 99.0 99.00
2008 03 22 09 50  97  7.3  9.9  3.41 13.79 10.00 302 1031.3   7.5   9.0 999.0 99.0 99.00
2008 03 22 10 50  92  6.3  8.0  3.61 13.79 10.28 301 1030.9   7.4   9.0 999.0 99.0 99.00
2008 03 22 11 50  86  5.2  6.6  3.33 13.79  9.76 306 1030.2   7.3   8.9 999.0 99.0 99.00
2008 03 22 12 50  89  4.8  6.7  3.26 13.79  9.89 298 1029.6   7.3   8.9 999.0 99.0 99.00
2008 03 22 13 50  89  5.9  8.0  3.56 12.90  9.79 298 1029.2   7.1   8.9 999.0 99.0 99.00
2008 03 22 14 50  96  6.6  8.5  3.54 12.90  9.85 300 1028.7   6.8   8.9 999.0 99.0 99.00
2008 03 22 15 50  93  4.9  6.4  3.05 12.12  9.23 299 1028.3   7.2   8.9 999.0 99.0 99.00
2008 03 22 16 50 101  3.9  5.3  2.76 12.12  8.76 295 1027.9   7.2   8.9 999.0 99.0 99.00
2008 03 22 17 50 107  3.7  5.0  2.97 12.90  9.57 296 1027.3   7.4   9.0 999.0 99.0 99.00
2008 03 22 18 50 129  4.1  5.9  2.64 12.90  9.24 294 1026.3   7.8   9.1 999.0 99.0 99.00
2008 03 22 19 50 146  2.7  3.8  2.35 12.90  9.09 294 1025.7   8.3   9.2 999.0 99.0 99.00
2008 03 22 20 50 222  3.0  3.8  2.21 12.90  9.21 296 1025.5   8.6   9.4 999.0 99.0 99.00
2008 03 22 21 50 240  3.8  4.5  2.28 12.90  9.37 287 1025.3   8.7   9.4 999.0 99.0 99.00
2008 03 22 22 50 244  3.1  4.3  2.15 12.90  9.26 296 1025.0   8.6   9.4 999.0 99.0 99.00
2008 03 22 23 50 214  3.5  4.8  1.89 12.12  8.97 295 1024.6   8.6   9.4 999.0 99.0 99.00
2008 03 23 00 50 198  4.3  5.3  2.04 12.12  8.89 298 1024.4   8.5   9.4 999.0 99.0 99.00
2008 03 23 01 50 202  5.4  6.4  1.74 11.43  7.99 286 1024.4   8.3   9.3 999.0 99.0 99.00
2008 03 23 02 50 194  6.5  8.1  1.81 12.12  7.74 300 1024.0   8.5   9.3 999.0 99.0 99.00
2008 03 23 03 50 177  7.6  9.1  1.77 12.12  7.18 287 1023.6   8.6   9.2 999.0 99.0 99.00
2008 03 23 04 50 179  8.3  9.5  1.92 11.43  7.10 300 1023.6   8.8   9.2 999.0 99.0 99.00
2008 03 23 05 50 175  9.7 11.5  1.77 12.12  6.10 296 1023.1   8.8   9.2 999.0 99.0 99.00
2008 03 23 06 50 171  9.9 11.9  2.04 11.43  6.14 289 1022.4   8.9   9.1 999.0 99.0 99.00
2008 03 23 07 50 175 10.0 11.9  1.88 11.43  5.53 284 1022.2   9.0   9.1 999.0 99.0 99.00
2008 03 23 08 50 167 11.0 12.9  2.18 11.43  5.58 283 1021.1   9.0   9.1 999.0 99.0 99.00
2008 03 23 09 50 176 10.6 12.9  2.27 11.43  5.70 290 1021.0   8.8   9.1 999.0 99.0 99.00
2008 03 23 10 50 178 11.4 14.0  2.35  5.26  5.60 203 1020.1   9.0   9.1 999.0 99.0 99.00
2008 03 23 11 50 178 12.4 14.9  2.61  5.88  5.86 213 1019.6   8.9   9.1 999.0 99.0 99.00
2008 03 23 12 50 175 12.6 14.9  3.03  6.25  6.11 214 1019.0   8.7   9.0 999.0 99.0 99.00
2008 03 23 13 50 177 13.1 16.1  3.01  6.25  6.04 202 1018.3   8.7   9.0 999.0 99.0 99.00
2008 03 23 14 50 177 14.6 18.5  3.28  7.14  6.23 224 1017.9   8.6   9.0 999.0 99.0 99.00
2008 03 23 15 50 183 14.2 18.0  3.48 10.81  6.57 266 1018.1   8.9   9.0 999.0 99.0 99.00
2008 03 23 16 50 186 13.9 16.2  3.82  7.14  6.72 210 1017.9   8.8   9.1 999.0 99.0 99.00
2008 03 23 17 50 192 13.3 16.1  3.90  7.69  6.79 221 1018.0   9.0   9.1 999.0 99.0 99.00
2008 03 23 18 50 198 11.5 13.6  4.23  9.09  6.88 256 1018.6   9.7   9.1 999.0 99.0 99.00
2008 03 23 19 50 202  9.9 12.3  4.09 12.12  7.22 269 1019.3   9.9   9.0 999.0 99.0 99.00
2008 03 23 20 50 235  9.6 11.5  4.02  7.69  7.13 210 1020.5   9.6   9.1 999.0 99.0 99.00
2008 03 23 21 50 244  8.7 10.4  3.67 12.12  7.20 285 1021.1   8.4   9.1 999.0 99.0 99.00
2008 03 23 22 50 254  7.5  9.2  3.86 12.90  7.66 280 1022.0   8.9   9.0 999.0 99.0 99.00
2008 03 23 23 50 256  7.4  8.7  3.75 12.90  7.66 295 1022.7   8.9   9.0 999.0 99.0 99.00
2008 03 24 00 50 271  7.1  8.8  3.81 12.90  7.95 296 1022.7   8.6   9.0 999.0 99.0 99.00
2008 03 24 01 50 266  6.2  7.7  3.74 12.12  7.84 284 1022.8   8.6   9.1 999.0 99.0 99.00
2008 03 24 02 50 295  5.2  7.0  3.72 12.12  8.12 291 1022.9   8.1   9.0 999.0 99.0 99.00
2008 03 24 03 50 274  4.9  6.7  3.65 12.12  8.03 294 1023.2   8.2   9.0 999.0 99.0 99.00
2008 03 24 04 50 266  4.4  5.8  3.59 12.12  8.08 283 1023.6   8.1   9.0 999.0 99.0 99.00
2008 03 24 05 50 257  4.5  6.9  3.41 11.43  8.15 291 1023.7   8.0   8.9 999.0 99.0 99.00
2008 03 24 06 50 288  3.6  5.2  3.21 10.81  7.84 275 1024.1   7.3   8.8 999.0 99.0 99.00
2008 03 24 07 50 269  3.0  4.1 99.00 99.00 99.00 999 1024.1   7.2   8.8 999.0 99.0 99.00
2008 03 24 08 50 318  4.3  6.0  3.09 12.12  8.00 290 1024.0   7.2   8.8 999.0 99.0 99.00
2008 03 24 09 50 311  5.9  7.3  3.33 12.12  8.25 281 1024.1   6.6   8.8 999.0 99.0 99.00
2008 03 24 10 50 341  2.8  3.8  3.18 12.12  7.99 291 1024.2   6.3   8.8 999.0 99.0 99.00
2008 03 24 11 50  35  0.8  1.7  3.09 11.43  8.06 283 1024.1   6.4   8.8 999.0 99.0 99.00
2008 03 24 12 50 206  4.2  6.5  3.33 12.12  8.21 281 1024.1   6.4   8.8 999.0 99.0 99.00
2008 03 24 13 50 175  3.3  4.5  3.10 11.43  8.06 286 1024.3   6.1   8.8 999.0 99.0 99.00
2008 03 24 14 50 202  2.4  3.0  3.31 11.43  8.24 288 1024.5   6.5   8.8 999.0 99.0 99.00
2008 03 24 15 50 206  2.4  3.3  3.24 11.43  8.33 292 1024.8   6.7   8.8 999.0 99.0 99.00
2008 03 24 16 50 191  2.2  3.3  3.53 10.81  8.56 295 1024.9   7.0   8.8 999.0 99.0 99.00
2008 03 24 17 50 177  2.6  3.6  3.53 11.43  8.91 291 1024.9   7.3   8.9 999.0 99.0 99.00
2008 03 24 18 50 215  1.4  2.5  3.27 10.00  8.54 287 1024.9   7.6   9.0 999.0 99.0 99.00
2008 03 24 19 50 191  1.7  2.7  3.10 10.81  8.54 290 1024.8   7.6   9.2 999.0 99.0 99.00
